3018.52	3232.03
2844.45	2971.22
2108.99	2271.24
1898.93	1981.02
1768.48	1971.75
1906.29	2003.05
1815.96	1893.85
1843.22	1913.7
1882.71	1966.07
1905.9	1986.48
1768.55	1798.7
1754.3	1827.86
1721.15	1799.77
2033.24	2033.24
2079.95	2079.95
2167.71	2167.71
2221.29	2221.29
1988.77	1988.77
1909.53	1909.53
1835.48	1835.48
